Record Length,2.500000e+03,,   0.002996000000,  -2.00000,
Sample Interval,4.000000e-07,,   0.002996400000,  -1.80000,
Trigger Point,-7.490000000000e+03,,   0.002996800000,  -2.20000,
,,,   0.002997200000,  -2.20000,
,,,   0.002997600000,  -2.40000,
,,,   0.002998000000,  -2.40000,
Source,CH2,,   0.002998400000,  -2.20000,
Vertical Units,V,,   0.002998800000,  -2.20000,
Vertical Scale,5.000000e+00,,   0.002999200000,  -2.20000,
Vertical Offset,-4.000000e-01,,   0.002999600000,  -2.20000,
Horizontal Units,s,,   0.003000000000,  -2.20000,
Horizontal Scale,1.000000e-04,,   0.003000400000,  -2.40000,
Pt Fmt,Y,,   0.003000800000,  -2.40000,
Yzero,0.000000e+00,,   0.003001200000,  -2.20000,
Probe Atten,1.000000e+00,,   0.003001600000,  -2.20000,
Model Number,TBS1052B-EDU,,   0.003002000000,  -2.40000,
Serial Number,C031240,,   0.003002400000,  -2.20000,
Firmware Version,FV:v4.06,,   0.003002800000,  -2.40000,
,,,0.003003200000,  -2.40000,
,,,0.003003600000,  -2.60000,
,,,0.003004000000,  -2.80000,
,,,0.003004400000,  -2.60000,
,,,0.003004800000,  -2.40000,
,,,0.003005200000,  -2.60000,
,,,0.003005600000,  -2.80000,
,,,0.003006000000,  -2.60000,
,,,0.003006400000,  -2.60000,
,,,0.003006800000,  -2.80000,
,,,0.003007200000,  -2.80000,
,,,0.003007600000,  -2.80000,
,,,0.003008000000,  -2.80000,
,,,0.003008400000,  -2.80000,
,,,0.003008800000,  -2.80000,
,,,0.003009200000,  -2.80000,
,,,0.003009600000,  -2.80000,
,,,0.003010000000,  -3.00000,
,,,0.003010400000,  -2.80000,
,,,0.003010800000,  -3.00000,
,,,0.003011200000,  -3.00000,
,,,0.003011600000,  -2.80000,
,,,0.003012000000,  -3.00000,
,,,0.003012400000,  -3.00000,
,,,0.003012800000,  -3.00000,
,,,0.003013200000,  -3.20000,
,,,0.003013600000,  -3.40000,
,,,0.003014000000,  -3.20000,
,,,0.003014400000,  -3.20000,
,,,0.003014800000,  -3.40000,
,,,0.003015200000,  -3.40000,
,,,0.003015600000,  -3.60000,
,,,0.003016000000,  -3.40000,
,,,0.003016400000,  -3.40000,
,,,0.003016800000,  -3.40000,
,,,0.003017200000,  -3.40000,
,,,0.003017600000,  -3.40000,
,,,0.003018000000,  -3.60000,
,,,0.003018400000,  -3.60000,
,,,0.003018800000,  -3.60000,
,,,0.003019200000,  -3.60000,
,,,0.003019600000,  -3.60000,
,,,0.003020000000,  -3.60000,
,,,0.003020400000,  -3.60000,
,,,0.003020800000,  -3.80000,
,,,0.003021200000,  -3.80000,
,,,0.003021600000,  -3.80000,
,,,0.003022000000,  -3.60000,
,,,0.003022400000,  -3.80000,
,,,0.003022800000,  -3.80000,
,,,0.003023200000,  -4.00000,
,,,0.003023600000,  -3.80000,
,,,0.003024000000,  -3.80000,
,,,0.003024400000,  -4.00000,
,,,0.003024800000,  -4.00000,
,,,0.003025200000,  -3.80000,
,,,0.003025600000,  -4.20000,
,,,0.003026000000,  -4.00000,
,,,0.003026400000,  -4.20000,
,,,0.003026800000,  -4.00000,
,,,0.003027200000,  -4.00000,
,,,0.003027600000,  -4.20000,
,,,0.003028000000,  -4.20000,
,,,0.003028400000,  -4.40000,
,,,0.003028800000,  -4.40000,
,,,0.003029200000,  -4.40000,
,,,0.003029600000,  -4.20000,
,,,0.003030000000,  -4.40000,
,,,0.003030400000,  -4.40000,
